[16:47:40] ,331890,0.904,2.718
[16:47:40] ,331900,0.904,2.718
[16:47:40] ,331910,0.904,2.718
[16:47:40] ,331920,0.905,2.718
[16:47:40] ,331930,0.905,2.718
[16:47:40] ,331940,0.905,2.718
[16:47:40] ,331950,0.905,2.718
[16:47:40] ,331960,0.905,2.718
[16:47:40] ,331970,0.907,2.718
[16:47:40] ,331980,0.907,2.718
[16:47:40] ,331990,0.907,2.718
[16:47:40] ,332000,0.907,2.718
[16:47:40] ,332010,0.907,2.718
[16:47:40] ,332020,0.907,2.718
[16:47:40] ,332030,0.907,2.718
[16:47:40] ,332040,0.907,2.718
[16:47:40] ,332050,0.907,2.717
[16:47:40] ,332060,0.907,2.717
[16:47:40] ,332070,0.907,2.717
[16:47:40] ,332080,0.907,2.717
[16:47:40] ,332090,0.907,2.717
[16:47:40] ,332100,0.907,2.717
[16:47:40] ,332110,0.907,2.717
[16:47:40] ,332120,0.907,2.717
[16:47:40] ,332130,0.907,2.717
[16:47:40] ,332140,0.907,2.717
[16:47:40] ,332150,0.907,2.715
[16:47:40] ,332160,0.907,2.715
[16:47:40] ,332170,0.907,2.715
[16:47:40] ,332180,0.908,2.715
[16:47:40] ,332190,0.908,2.715
[16:47:40] ,332200,0.908,2.715
[16:47:40] ,332210,0.908,2.715
[16:47:40] ,332220,0.908,2.715
[16:47:40] ,332230,0.907,2.715
[16:47:40] ,332240,0.907,2.715
[16:47:40] ,332250,0.908,2.715
[16:47:40] ,332260,0.908,2.715
[16:47:40] ,332270,0.908,2.715
[16:47:40] ,332280,0.908,2.715
[16:47:40] ,332290,0.910,2.715
[16:47:40] ,332300,0.910,2.715
[16:47:40] ,332310,0.910,2.715
[16:47:40] ,332320,0.910,2.715
[16:47:40] ,332330,0.910,2.715
[16:47:40] ,332340,0.910,2.715
[16:47:40] ,332350,0.910,2.715
[16:47:40] ,332360,0.910,2.715
[16:47:40] ,332370,0.910,2.717
[16:47:40] ,332380,0.910,2.717
[16:47:40] ,332390,0.910,2.717
[16:47:40] ,332400,0.910,2.717
[16:47:40] ,332410,0.910,2.717
[16:47:40] ,332420,0.910,2.717
[16:47:40] ,332430,0.910,2.717
[16:47:40] ,332440,0.910,2.717
[16:47:40] ,332450,0.910,2.717
[16:47:40] ,332460,0.910,2.717
[16:47:40] ,332470,0.910,2.717
[16:47:40] ,332480,0.910,2.718
[16:47:40] ,332490,0.910,2.718
[16:47:40] ,332500,0.910,2.718
[16:47:40] ,332510,0.910,2.718
[16:47:40] ,332520,0.910,2.718
[16:47:40] ,332530,0.910,2.718
[16:47:40] ,332540,0.910,2.718
[16:47:40] ,332550,0.910,2.718
[16:47:40] ,332560,0.910,2.718
[16:47:40] ,332570,0.910,2.718
[16:47:40] ,332580,0.910,2.718
[16:47:40] ,332590,0.910,2.718
[16:47:40] ,332600,0.910,2.718
[16:47:40] ,332610,0.910,2.718
[16:47:40] ,332620,0.910,2.717
[16:47:40] ,332630,0.910,2.718
[16:47:40] ,332640,0.910,2.717
[16:47:40] ,332650,0.910,2.717
[16:47:40] ,332660,0.910,2.717
[16:47:40] ,332670,0.910,2.717
[16:47:40] ,332680,0.910,2.717
[16:47:40] ,332690,0.910,2.717
[16:47:40] ,332700,0.910,2.717
[16:47:40] ,332710,0.910,2.717
[16:47:40] ,332720,0.910,2.717
[16:47:40] ,332730,0.910,2.717
[16:47:40] ,332740,0.910,2.717
[16:47:40] ,332750,0.910,2.717
[16:47:40] ,332760,0.910,2.717
